system:index,B3,B4,GVI,NDVI,NLI,estimateLAI,.geo
1312,0.03345333784818649,0.02200302481651306,3.733365983441985,0.7559962845814924,0.0652277900117963,1463.631591796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1313,0.06869805604219437,0.08162754029035568,0.7400142313369875,0.18844434294522017,-0.702057758843599,153.6968994140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1314,0.045833490788936615,0.02084353379905224,4.970286753167882,0.8584396319750003,0.5644980338099443,1619.8797607421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1315,0.04278366267681122,0.016051780432462692,6.0592320951475065,0.8990681269125953,0.700715611189203,1860.6256103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1316,0.045037660747766495,0.019543496891856194,5.116533695404478,0.8675097401444748,0.5904102764819614,1605.9444580078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1317,0.03580532968044281,0.012177004478871822,5.353098709659967,0.8983775246691859,0.6190029977032803,1578.1182861328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1318,0.03770492598414421,0.014773084782063961,5.6584605060654525,0.8888530761951482,0.6202417852893991,1856.369140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1319,0.05676504969596863,0.03060085140168667,4.4032421580296095,0.8185627910088302,0.5091105856620451,1534.4366455078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1320,0.03286399692296982,0.01487131230533123,4.07795111734915,0.8363569725998425,0.3037911613921442,1603.95556640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1321,0.017625298351049423,0.006273756735026836,5.768832793835885,0.9000806835284915,0.38813183036577864,1714.125732421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1322,0.048958148807287216,0.02057020552456379,5.078519396781474,0.870694024499984,0.6230209843829115,1603.205322265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1323,0.049543652683496475,0.0194657351821661,5.833649929586377,0.89126190129519,0.7096644633855835,1698.92578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1324,0.015357892028987408,0.006672589108347893,6.1631849563967815,0.8856297603430521,0.28920874600057567,1823.5506591796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1325,0.01797344721853733,0.009983548894524574,5.10337055456488,0.8331656261819813,0.09311916933011853,1715.564697265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1326,0.046591825783252716,0.02588791772723198,4.665697121700361,0.8213783090403154,0.458246345756574,1454.510986328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1327,0.048068370670080185,0.029734427109360695,3.7535146751730473,0.7697042005350259,0.2742726863244103,1416.392333984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1328,0.05478764325380325,0.03444829210639,3.6544651758427618,0.7619786411888138,0.30741159311406585,1440.0911865234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1329,0.0331132598221302,0.019076209515333176,5.364815931287704,0.8340015626586658,0.39913574866636753,1854.73095703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1330,0.024693647399544716,0.01165764220058918,6.163680752213441,0.8763475995355159,0.4571570957791641,1925.119873046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1331,0.028093155473470688,0.013624021783471107,4.9068829770968785,0.848256956917306,0.33801460909790415,1716.2052001953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1332,0.04789583012461662,0.034091006964445114,3.5760154886011355,0.7307858006527255,0.16980186020520263,1169.1749267578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1333,0.015349814668297768,0.00476336944848299,6.193833562940996,0.91729355436632,0.43817695580638305,1696.903076171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1334,0.027252521365880966,0.009989416226744652,5.894589779596675,0.8990378456791546,0.5589070708370547,1780.2271728515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1335,0.02697044238448143,0.013676060363650322,4.965334235381169,0.8433115776532089,0.30860745237585346,1597.2684326171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1336,0.03189442679286003,0.017604529857635498,4.100470648284578,0.8046991266079214,0.2010325340612857,1671.279052734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1337,0.03805132582783699,0.018803751096129417,4.28016447489188,0.8288397536494414,0.3644321213361239,1651.498291015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1338,0.04712260141968727,0.03526630997657776,3.0496520895851233,0.6880418973713702,0.016040646060900304,1214.901123046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1339,0.04710137099027634,0.02127681113779545,4.977653021533766,0.8594813061064389,0.5767930939165645,1752.8560791015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1340,0.03439166769385338,0.027020500972867012,4.820786371839601,0.7621508594582181,0.19456179625082273,1532.318359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1341,0.038002144545316696,0.019008265808224678,4.709366311924677,0.8388969115608496,0.4247193260081877,1704.7049560546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1342,0.024650972336530685,0.011913537047803402,4.903250546492887,0.8486539558897903,0.2799282172612544,1781.344970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1343,0.049059126526117325,0.01966008171439171,5.341901931999105,0.8811319225866641,0.6623743193969427,1637.6978759765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1344,0.031024282798171043,0.01562846079468727,4.390825847808317,0.8290803700336881,0.28309573521287223,1737.542724609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1345,0.04553517699241638,0.018207406625151634,5.131328019310076,0.8775554966278658,0.6212908041805993,1741.853759765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1346,0.05994824320077896,0.04950960353016853,2.6224486917105483,0.6286812764267706,-0.024324363181183615,1048.22021484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1347,0.05846117436885834,0.04063454642891884,3.4168198767199653,0.7280578808051549,0.24265740762235455,1251.400634765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1348,0.05653848499059677,0.026590457186102867,4.301481313682988,0.8370324176210149,0.5432494073353458,1438.3414306640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1349,0.039720192551612854,0.018548190593719482,5.330652612923956,0.8626074872555063,0.5463752158678281,1828.216796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1350,0.042574409395456314,0.020419524982571602,5.060202051348731,0.8533233143647667,0.5305232462490659,1745.5526123046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351,0.05966280773282051,0.02872345596551895,4.219531715707666,0.8311057406503349,0.5429870414670257,1445.790283203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1352,0.009284896776080132,0.0042663151398301125,3.463604592449312,0.8133329399715284,-0.4259243329755214,1394.8935546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353,0.06184414029121399,0.04506320878863335,3.1662182642658703,0.7022773602056859,0.19132810443748258,1175.386474609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1354,0.02374153584241867,0.012494541704654694,4.987757234739301,0.8384184716358725,0.23589187292819916,1748.64697265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1355,0.023054642602801323,0.014306026510894299,5.214464837311522,0.8184264304196772,0.17859274917615578,1762.30517578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1356,0.023911401629447937,0.009534548968076706,5.908595365892113,0.8908645645684765,0.4821511053646765,1766.9927978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357,0.032547254115343094,0.014781850390136242,5.349982722580266,0.8665032610053234,0.4858147000468384,1782.315673828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1358,0.03800949081778526,0.01790958270430565,5.742552529404068,0.86936397828274,0.5714874054949607,1835.358154296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1359,0.0457950197160244,0.02603832632303238,4.31075854752218,0.8065823826124076,0.3886829051200119,1685.3978271484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1360,0.021820204332470894,0.00907844677567482,3.96311442279071,0.845308177171353,0.12734544010529777,1503.819091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1361,0.037519630044698715,0.02150547504425049,2.910952372110923,0.7443521572027123,6.137641053694767E-4,1320.6085205078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1362,0.015514311380684376,0.007108977530151606,3.5972170738244715,0.8187216788858498,-0.16579803686587266,1514.65283203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1363,0.013573051430284977,0.004533438943326473,5.22039277881574,0.8980827693051932,0.2225157199164872,1671.352783203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1364,0.06594979017972946,0.046531129628419876,3.2127278012379863,0.713089279385812,0.24779825563101823,1132.4066162109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1365,0.056344907730817795,0.0235721655189991,5.107186850143382,0.8717792726381235,0.6679581195544858,1660.8876953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1366,0.03379100188612938,0.020028743892908096,4.336345815754303,0.8000616688105221,0.23764230255936034,1712.00244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1367,0.020784033462405205,0.010049578733742237,5.627471480308501,0.8640066669753113,0.3074850140587789,1874.279052734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1368,0.030093561857938766,0.01378763746470213,5.315333195761075,0.8647199920760243,0.4474664654843191,1761.443359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1369,0.02095676399767399,0.011068214662373066,5.77896844897604,0.8554435469757826,0.29165120820848683,1811.6671142578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1370,0.03411242365837097,0.016757512465119362,5.308827447989425,0.8555180765188234,0.46862778702477864,1815.5867919921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1371,0.012056215666234493,0.005543678067624569,6.157406072012597,0.8792686112300991,0.14646033908086464,1658.8909912109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1372,0.024689333513379097,0.011253143660724163,4.618240684542457,0.8499218273178615,0.26193840504306126,1806.52392578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1373,0.057761095464229584,0.029939021915197372,4.020799959961628,0.8128494891024469,0.4749521716873873,1415.346923828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1374,0.05769600719213486,0.02479427121579647,4.705570127018592,0.8599125993067416,0.6276001795348679,1589.2122802734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1375,0.02821553312242031,0.01425724197179079,5.236581369054956,0.8501018399697736,0.36945749212039947,1905.7547607421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1376,0.028246063739061356,0.0178334042429924,5.3080683887160065,0.8180371692967889,0.2806332376612706,1837.42041015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1377,0.031035130843520164,0.016308508813381195,5.812322682601023,0.8567731905582986,0.46536040307770277,1894.7880859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1378,0.023206161335110664,0.013931786641478539,4.9634936610226115,0.8170740298494833,0.15778093263023138,1696.864990234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1379,0.027528682723641396,0.0166089478880167,4.610032214544768,0.8057952519280708,0.178987519407034,1772.9976806640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1380,0.03399863466620445,0.012910166755318642,7.7002240413813094,0.9163594442004576,0.7428389022715223,2054.3095703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1381,0.03392048925161362,0.01378101296722889,6.187683173022961,0.893000712537991,0.6235940175047587,1909.2635498046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1382,0.030963480472564697,0.015063080005347729,3.584753821602715,0.8081417559852533,0.14452482239927322,1603.803955078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1383,0.03567786514759064,0.016935542225837708,4.44313016617376,0.8395760270454895,0.3802055175248232,1824.1026611328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384,0.02632765658199787,0.01295235101133585,3.9522471633874803,0.8192696220292042,0.13511379010090724,1554.341552734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1385,0.017605790868401527,0.006988811306655407,4.34365491798223,0.8617009217946306,0.1175587608304321,1502.9801025390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1386,0.04079406335949898,0.01683201640844345,4.532646373847286,0.8611970719199592,0.5032760272813429,1670.291259765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1387,0.012781922705471516,0.005039544310420752,6.9491204223692185,0.9054889808052972,0.3439429821042093,1742.3775634765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1388,0.040400732308626175,0.016209691762924194,5.285794111916573,0.8799994881456067,0.5982760161685792,1668.1387939453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1389,0.0233538206666708,0.010616452433168888,4.971530836648658,0.8585175824685172,0.2937667472659262,1847.67578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1390,0.03766999766230583,0.01406070590019226,4.959741347945992,0.8821222217509822,0.5637555000758975,1596.693603515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1391,0.040370527654886246,0.016374269500374794,7.560187013219025,0.9095228095896856,0.7588460378695673,2070.01123046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1392,0.02624019980430603,0.01676901988685131,4.883342513983929,0.804041977483261,0.17398527560332547,1812.154541015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1393,0.03401144593954086,0.016859671100974083,5.127174974298671,0.8503050804828329,0.44069343345424083,1971.5384521484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1394,0.0216075349599123,0.009956871159374714,4.887894933794419,0.8548346976675544,0.23826280405759523,1794.985107421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1395,0.021295761689543724,0.010184693150222301,5.992150755592874,0.8719614111049595,0.3704768260333528,1821.129150390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1396,0.02875344082713127,0.010221145115792751,5.271929196082682,0.8927255657086042,0.521745017312367,1735.85791015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1397,0.014730452559888363,0.005562024191021919,6.588843262720429,0.9052055235215752,0.3839951850716336,1540.19677734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1398,0.02404830791056156,0.010036311112344265,5.278823286205224,0.8753496282824204,0.3886974718398105,1925.8978271484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1399,0.03540564700961113,0.014701386913657188,5.3137324180401135,0.8765850284522221,0.5453576407260604,1842.692138671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1400,0.02812820114195347,0.012540372088551521,4.628890341458001,0.8532181927604947,0.3331174620876081,1872.616455078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1401,0.0364384800195694,0.019845305010676384,5.116101000063385,0.8364667919646442,0.42901494021140574,1946.78271484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1402,0.02506450191140175,0.011277567595243454,5.678878350988622,0.8737682228606853,0.42609625907955895,1909.951904296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1403,0.030631355941295624,0.012839365750551224,5.373785624932046,0.8765902821580227,0.4960718029584898,1882.4095458984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1404,0.03959661349654198,0.014673314988613129,5.490653472742608,0.8919813785679115,0.6364678790569347,1878.392822265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1405,0.03649741783738136,0.02125491388142109,4.6721110447769725,0.8137758111365072,0.33693519377882214,1841.4354248046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1406,0.033441923558712006,0.016382554545998573,4.630092376092765,0.8399075490771931,0.36786352468627276,1867.1685791015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1407,0.023928029462695122,0.011448278091847897,5.434808940156371,0.861585803063142,0.34871085416785025,1865.4049072265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1408,0.030015697702765465,0.014908329583704472,4.72691209903097,0.8403866883149144,0.329314612937509,1717.04443359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1409,0.03777161240577698,0.020255209878087044,4.240451552581851,0.8143388978368927,0.31841459731211175,1739.5765380859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1410,0.040304649621248245,0.02196202613413334,4.03897692222445,0.8048307609195265,0.30510120789985123,1718.0406494140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1411,0.013063705526292324,0.004861004650592804,5.679742642909801,0.8944673027747193,0.22072400719482618,1701.69873046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1412,0.022716099396348,0.012053796090185642,5.493378889605631,0.8489101976331567,0.28699593546715507,1876.2138671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1413,0.04000482335686684,0.015907593071460724,5.194699122697478,0.8793624669739031,0.5885325825290981,1724.9124755859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1414,0.03332541882991791,0.013877814635634422,5.0156906249287365,0.8705145240210309,0.486655243547194,1742.9066162109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1415,0.027939822524785995,0.01452651061117649,4.407668946788143,0.8245758104400667,0.2222348395289388,1653.4512939453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1416,0.027250168845057487,0.0138540742918849,4.186417908131903,0.8214506717103192,0.18092194104234047,1730.9703369140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1417,0.014458922669291496,0.006207146216183901,5.114698795180723,0.8687971878083168,0.11477100301036695,1707.08203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1418,0.02741047367453575,0.01246543787419796,4.446810338161087,0.8458822242631813,0.28268494201535743,1799.6072998046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1419,0.037582580000162125,0.018120409920811653,4.111685516683011,0.8276140783298227,0.3413967876947307,1766.069091796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1420,0.041062645614147186,0.019139962270855904,8.17676533906939,0.9033243019197222,0.7624356641711854,2101.992431640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1421,0.027766095474362373,0.01355393324047327,8.481186751638127,0.9020703066955984,0.6728371520460388,2032.978515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1422,0.02402746118605137,0.01164549496024847,4.743500073064026,0.8443606909997947,0.24108791578020589,1697.3974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423,0.025051329284906387,0.012861780822277069,4.272186495535466,0.8225190885802758,0.15119613603344745,1757.0574951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1424,0.04476148635149002,0.024120813235640526,3.954650341182316,0.8038147429162172,0.3419150598265095,1679.8468017578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1425,0.023593787103891373,0.013107439503073692,5.3044272050012875,0.8380325415893047,0.2559483757592892,1830.884765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1426,0.015361976809799671,0.006936430465430021,5.433813523137023,0.8688424902168228,0.16953860320085323,1723.2745361328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1427,0.014880698174238205,0.007906417362391949,5.464308111113587,0.8480993299951017,0.07848417164088296,1651.5748291015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1428,0.022099843248724937,0.011280035600066185,5.529381159994515,0.8549922063904737,0.2972385961735793,1850.4261474609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1429,0.035476360470056534,0.01845097355544567,3.954640357622555,0.8100027455815476,0.25219446385142,1693.3348388671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1430,0.02417946234345436,0.012383871711790562,4.900123331728454,0.8402551869700012,0.24341569233246463,1773.6905517578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1431,0.023997293785214424,0.0126413619145751,5.596540413983864,0.8520963331780098,0.3293702362031928,1924.2115478515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1432,0.022268764674663544,0.009838998317718506,5.5805043590154515,0.8741644708123774,0.3715686698954545,1697.196533203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1433,0.038787249475717545,0.018891558051109314,4.421330052719621,0.8351306470153695,0.40130002149051064,1745.1109619140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1434,0.04249313846230507,0.022803805768489838,4.373258879786511,0.8183907468300228,0.39138611973582077,1718.7176513671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1435,0.03660552576184273,0.01953188143670559,4.538823521270283,0.8242614704528728,0.3558094170392884,1820.90673828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1436,0.024509012699127197,0.012097685597836971,5.036979593524209,0.8488338176363396,0.2881614091990183,1788.79541015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1437,0.021753579378128052,0.009570084512233734,4.919355170160386,0.8616412468127452,0.268092224739166,1775.0992431640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1438,0.02726861461997032,0.013213303871452808,4.594244591736212,0.8405736517139203,0.2756654870488307,1770.6024169921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1439,0.040604136884212494,0.020693382248282433,4.517233951001827,0.8308783218339787,0.4160966098800314,1721.1680908203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1440,0.005508540663868189,0.002510115737095475,8.525928101278321,0.9086966326839736,0.04624201729005936,1528.8575439453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1441,0.02469916082918644,0.012773197144269943,4.699899873765682,0.8336346080174607,0.2161994452626338,1796.577392578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1442,0.03425028175115585,0.01642344333231449,5.164331699294865,0.8556520520697275,0.4615208109166831,1796.4549560546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1443,0.03471769019961357,0.01583629474043846,4.6388359023844625,0.850321159021324,0.4152157473983347,1640.1787109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1444,0.018355391919612885,0.00830837432295084,5.061419805578703,0.8610269194332332,0.1967580728167048,1782.39208984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1445,0.03664011508226395,0.018954414874315262,5.144193089811546,0.8446858203657137,0.4556082624595257,1929.4903564453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1446,0.01484217680990696,0.0070485519245266914,5.666341881043375,0.8669978853519162,0.16279401505520377,1659.1949462890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1447,0.03222248703241348,0.014655448496341705,5.04572388873641,0.8600669430605523,0.4428190601589765,1699.593994140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1448,0.031999364495277405,0.017110085114836693,5.156781024484491,0.8401846423663267,0.38809770268888355,1879.802490234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1449,0.02632889337837696,0.011353031732141972,4.744725107509846,0.8603608533127748,0.3366672460638,1746.5582275390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1450,0.01785443164408207,0.009043224155902863,5.269214049308723,0.8504961573395591,0.16158836908761895,1680.8446044921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1451,0.026390086859464645,0.013571484945714474,5.071938379751088,0.8438358144592861,0.308424409219431,1817.9818115234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1452,0.05396519973874092,0.04594637453556061,3.2581871692406272,0.6667416749699994,0.06945578811972344,1024.1527099609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453,0.041656602174043655,0.02003609947860241,4.16322958397204,0.8295660918311158,0.3955620034329006,1807.12109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1454,0.0200616717338562,0.009799220599234104,5.392222925375617,0.8580213013933314,0.2532328121689865,1668.9605712890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455,0.016397161409258842,0.006560917012393475,5.654926487184884,0.8865705907304765,0.289502172620708,1538.9814453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1456,0.02504708059132099,0.012285052798688412,5.066321911967451,0.8503909206681297,0.3053783645675308,1770.1600341796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457,0.011918582953512669,0.005078262183815241,6.3674173847181335,0.8906577181166333,0.2058212568945716,1687.993408203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1458,0.018457598984241486,0.007737534586340189,5.582910601181833,0.8802630862469656,0.31224765282864525,1809.5103759765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1459,0.025548135861754417,0.011109638027846813,5.197210552804156,0.8688639418171888,0.38581987631857184,1866.567138671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1460,0.025847073644399643,0.012387431226670742,5.0668515254016455,0.8535745499857402,0.3299911759965621,1825.491943359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1461,0.01811019703745842,0.007245638873428106,6.67480276849208,0.9009060937055928,0.45448642803333816,1740.943115234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1462,0.02541246823966503,0.013809680007398129,5.390035193317704,0.843246603841648,0.3125934663481549,1798.9571533203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463,0.02604289911687374,0.012841382995247841,4.405083439573585,0.8328003983688607,0.21353363418851343,1771.452880859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1464,0.033295877277851105,0.016471443697810173,4.484847827103645,0.8345362304228227,0.3387954803210264,1817.85107421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1465,0.03282295912504196,0.016734763979911804,4.461226765284514,0.8292269838308259,0.3150841140536721,1808.4796142578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1466,0.025400035083293915,0.012994260527193546,5.570174545742542,0.8555205392369135,0.36371394651327793,1961.7244873046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1467,0.01595664769411087,0.007070878986269236,5.399215563591878,0.8704740752909699,0.19177654939444175,1819.9093017578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1468,0.04250895604491234,0.0206574909389019,4.593840141247267,0.8401406307352765,0.46483717029974275,1749.869140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1469,0.032126326113939285,0.016924986615777016,4.1649926453919335,0.8148830417621954,0.23861629150892408,1725.725830078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1470,0.03155607357621193,0.015704670920968056,5.167523633332464,0.8506645979691746,0.4138158015662392,1938.8187255859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1471,0.029412027448415756,0.014800604432821274,5.075031370203101,0.8470060419414117,0.36650449139995406,1884.004150390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1472,0.03347431868314743,0.01585805043578148,4.9414945579050435,0.8523084486571025,0.42765474399212244,1940.8077392578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1473,0.028961552307009697,0.013849422335624695,4.832522575161839,0.848448335252693,0.3464636340033189,1873.8701171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474,0.03406178578734398,0.016694054007530212,5.8371049646679225,0.8662217817289494,0.5292743224103212,1857.9759521484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1475,0.026430098339915276,0.012142778374254704,5.9066219220044385,0.875257480033779,0.46583607845581987,1981.37841796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476,0.019648978486657143,0.010473552159965038,5.935992677954662,0.8572684207019681,0.27885977508766613,1879.0379638671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1477,0.022108981385827065,0.01025894470512867,5.255593479481188,0.8618916783548173,0.30180773615230394,1796.902587890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1478,0.025119027122855186,0.012789802625775337,4.42337495156898,0.8283474978765216,0.18402169623067588,1671.6824951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479,0.028554067015647888,0.012345779687166214,4.306044521772166,0.8493084139032426,0.3005382983372008,1729.0296630859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1480,0.03151131793856621,0.015931783244013786,4.532116251150435,0.8325227225927884,0.31211009589503874,1812.8323974609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
